x-axis,1
second,Volt
-5.000000E+00,+2.109375E+00
-4.997500E+00,+2.109375E+00
-4.995000E+00,+2.109375E+00
-4.992500E+00,+2.093750E+00
-4.990000E+00,+2.093750E+00
-4.987500E+00,+2.093750E+00
-4.985000E+00,+2.109375E+00
-4.982500E+00,+2.109375E+00
-4.980000E+00,+2.109375E+00
-4.977500E+00,+2.109375E+00
-4.975000E+00,+31.250E-03
-4.972500E+00,+2.109375E+00
-4.970000E+00,+2.093750E+00
-4.967500E+00,+2.125000E+00
-4.965000E+00,+2.109375E+00
-4.962500E+00,+2.093750E+00
-4.960000E+00,+2.093750E+00
-4.957500E+00,+2.093750E+00
-4.955000E+00,+2.109375E+00
-4.952500E+00,+2.125000E+00
-4.950000E+00,+2.093750E+00
-4.947500E+00,+2.109375E+00
-4.945000E+00,+2.109375E+00
-4.942500E+00,+2.109375E+00
-4.940000E+00,+2.109375E+00
-4.937500E+00,+0E+00
-4.935000E+00,+46.875E-03
-4.932500E+00,+2.093750E+00
-4.930000E+00,+2.109375E+00
-4.927500E+00,+2.109375E+00
-4.925000E+00,+2.093750E+00
-4.922500E+00,+2.093750E+00
-4.920000E+00,+2.093750E+00
-4.917500E+00,+2.093750E+00
-4.915000E+00,+2.093750E+00
-4.912500E+00,+2.109375E+00
-4.910000E+00,+2.109375E+00
-4.907500E+00,+2.109375E+00
-4.905000E+00,+2.109375E+00
-4.902500E+00,+2.109375E+00
-4.900000E+00,+2.109375E+00
-4.897500E+00,+2.109375E+00
-4.895000E+00,+2.125000E+00
-4.892500E+00,+2.109375E+00
-4.890000E+00,+2.093750E+00
-4.887500E+00,+2.093750E+00
-4.885000E+00,+2.109375E+00
-4.882500E+00,+2.109375E+00
-4.880000E+00,+2.093750E+00
-4.877500E+00,+2.109375E+00
-4.875000E+00,+2.109375E+00
-4.872500E+00,+2.109375E+00
-4.870000E+00,+2.109375E+00
-4.867500E+00,+2.093750E+00
-4.865000E+00,+2.125000E+00
-4.862500E+00,+2.109375E+00
-4.860000E+00,+2.109375E+00
-4.857500E+00,+31.250E-03
-4.855000E+00,+15.625E-03
-4.852500E+00,+2.109375E+00
-4.850000E+00,+2.093750E+00
-4.847500E+00,+2.109375E+00
-4.845000E+00,+2.093750E+00
-4.842500E+00,+2.109375E+00
-4.840000E+00,+2.109375E+00
-4.837500E+00,+2.109375E+00
-4.835000E+00,+2.093750E+00
-4.832500E+00,+2.093750E+00
-4.830000E+00,+2.093750E+00
-4.827500E+00,+2.109375E+00
-4.825000E+00,+2.109375E+00
-4.822500E+00,+2.109375E+00
-4.820000E+00,+2.093750E+00
-4.817500E+00,+31.250E-03
-4.815000E+00,+31.250E-03
-4.812500E+00,+2.093750E+00
-4.810000E+00,+2.109375E+00
-4.807500E+00,+2.109375E+00
-4.805000E+00,+2.093750E+00
-4.802500E+00,+2.093750E+00
-4.800000E+00,+2.093750E+00
-4.797500E+00,+2.109375E+00
-4.795000E+00,+2.109375E+00
-4.792500E+00,+2.109375E+00
-4.790000E+00,+2.109375E+00
-4.787500E+00,+2.109375E+00
-4.785000E+00,+2.109375E+00
-4.782500E+00,+2.109375E+00
-4.780000E+00,+2.093750E+00
-4.777500E+00,+31.250E-03
-4.775000E+00,+2.109375E+00
-4.772500E+00,+2.109375E+00
-4.770000E+00,+2.093750E+00
-4.767500E+00,+2.093750E+00
-4.765000E+00,+2.109375E+00
-4.762500E+00,+2.109375E+00
-4.760000E+00,+2.093750E+00
-4.757500E+00,+2.109375E+00
-4.755000E+00,+2.109375E+00
-4.752500E+00,+2.109375E+00
-4.750000E+00,+2.109375E+00
-4.747500E+00,+2.109375E+00
-4.745000E+00,+2.109375E+00
-4.742500E+00,+2.093750E+00
-4.740000E+00,+2.109375E+00
-4.737500E+00,+0E+00
-4.735000E+00,+31.250E-03
-4.732500E+00,+2.109375E+00
-4.730000E+00,+2.109375E+00
-4.727500E+00,+2.093750E+00
-4.725000E+00,+2.109375E+00
-4.722500E+00,+2.109375E+00
-4.720000E+00,+2.093750E+00
-4.717500E+00,+2.093750E+00
-4.715000E+00,+2.109375E+00
-4.712500E+00,+2.109375E+00
-4.710000E+00,+2.093750E+00
-4.707500E+00,+2.109375E+00
-4.705000E+00,+2.109375E+00
-4.702500E+00,+2.109375E+00
-4.700000E+00,+2.109375E+00
-4.697500E+00,+31.250E-03
-4.695000E+00,+2.125000E+00
-4.692500E+00,+2.093750E+00
-4.690000E+00,+2.109375E+00
-4.687500E+00,+2.109375E+00
-4.685000E+00,+2.093750E+00
-4.682500E+00,+2.109375E+00
-4.680000E+00,+2.093750E+00
-4.677500E+00,+2.109375E+00
-4.675000E+00,+2.093750E+00
-4.672500E+00,+2.109375E+00
-4.670000E+00,+2.093750E+00
-4.667500E+00,+2.093750E+00
-4.665000E+00,+2.093750E+00
-4.662500E+00,+2.093750E+00
-4.660000E+00,+0.00000E+00
-4.657500E+00,+0E+00
-4.655000E+00,+15.625E-03
-4.652500E+00,+2.109375E+00
-4.650000E+00,+2.109375E+00
-4.647500E+00,+2.125000E+00
-4.645000E+00,+2.093750E+00
-4.642500E+00,+2.093750E+00
-4.640000E+00,+2.093750E+00
-4.637500E+00,+2.109375E+00
-4.635000E+00,+2.093750E+00
-4.632500E+00,+2.125000E+00
-4.630000E+00,+2.109375E+00
-4.627500E+00,+2.109375E+00
-4.625000E+00,+2.109375E+00
-4.622500E+00,+2.093750E+00
-4.620000E+00,+2.093750E+00
-4.617500E+00,+2.093750E+00
-4.615000E+00,+15.625E-03
-4.612500E+00,+2.093750E+00
-4.610000E+00,+2.093750E+00
-4.607500E+00,+2.109375E+00
-4.605000E+00,+2.109375E+00
-4.602500E+00,+2.093750E+00
-4.600000E+00,+2.093750E+00
-4.597500E+00,+2.093750E+00
-4.595000E+00,+2.093750E+00
-4.592500E+00,+2.109375E+00
-4.590000E+00,+2.093750E+00
-4.587500E+00,+2.109375E+00
-4.585000E+00,+2.093750E+00
-4.582500E+00,+2.109375E+00
-4.580000E+00,+2.109375E+00
-4.577500E+00,+2.125000E+00
-4.575000E+00,+31.250E-03
-4.572500E+00,+2.109375E+00
-4.570000E+00,+2.109375E+00
-4.567500E+00,+2.109375E+00
-4.565000E+00,+2.109375E+00
-4.562500E+00,+2.109375E+00
-4.560000E+00,+2.109375E+00
-4.557500E+00,+2.093750E+00
-4.555000E+00,+2.093750E+00
-4.552500E+00,+2.093750E+00
-4.550000E+00,+2.109375E+00
